,Fe,Ni,Cr,Composition,VEC mean,VEC_condition,EQ 1000C AL3TI_D022,EQ 1000C ALTI3_D019,EQ 1000C ALTI_L10,EQ 1000C BCC_B2,EQ 1000C BCC_B2#2,EQ 1000C BCT_A5,EQ 1000C C14_LAVES,EQ 1000C C15_LAVES,EQ 1000C C36_LAVES,EQ 1000C CBCC_A12,EQ 1000C CHI_A12,EQ 1000C CR3SI_A15,EQ 1000C CRNI2_OP6,EQ 1000C CRSI2_C40,EQ 1000C CU3SN_HT_GAMMA,EQ 1000C CU6SN5_HT,EQ 1000C CUB_A13,EQ 1000C CUTI_B11,EQ 1000C FCC_L12,EQ 1000C GAMMA_D83,EQ 1000C HCP_A3,EQ 1000C HEUSLER_L21,EQ 1000C LIQUID,EQ 1000C M5SI3_D88,EQ 1000C MNNI2,EQ 1000C MNNI_L10,EQ 1000C MOSI2_C11B,EQ 1000C MU_PHASE,EQ 1000C NI3TA_D0A,EQ 1000C NI3TI_D024,EQ 1000C NITI2,EQ 1000C NIZN_TP2,EQ 1000C SIGMA,EQ FCC SUM,EQ BCC SUM,EQ FCC/BCC SUM,EQ 1000C AL5FE4_D82,EQ 1000C ALCU_EPS_B82
805,0.2,0.76,0.04,Cr4Fe20Ni76,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321442649,1321442632,3610248434,0,0
806,0.2,0.78,0.02,Cr2Fe20Ni78,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354079496,354079480,967363152,0,0
807,0.22,0.02,0.76,Cr76Fe22Ni2,6.52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94875305,94875320,259204175,0,0
808,0.22,0.04,0.74,Cr74Fe22Ni4,6.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25421756,25421770,69453549,0,0
809,0.22,0.06,0.72,Cr72Fe22Ni6,6.68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6811734,6811747,18610022,0,0
810,0.22,0.08,0.7,Cr70Fe22Ni8,6.76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825194,1825206,4986540,0,0
811,0.22,0.1,0.68,Cr68Fe22Ni10,6.84,1,0,0,0,0.955033486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044966514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489055.4946,489065.5054,1336139,0,0
812,0.22,0.12,0.66,Cr66Fe22Ni12,6.92,0.5,0,0,0,0.880601508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119398492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131039.194,131046.806,358017,0,0
813,0.22,0.14,0.64,Cr64Fe22Ni14,7,0.5,0,0,0,0.80836431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19163569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35109.72472,35115.27528,95930,0,0
814,0.22,0.16,0.62,Cr62Fe22Ni16,7.08,0.5,0,0,0,0.738167251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261832749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9406.094662,9409.905338,25704,0,0
815,0.22,0.18,0.6,Cr60Fe22Ni18,7.16,0.5,0,0,0,0.669867444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330132556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2519.310928,2521.689072,6887,0,0
816,0.222222222,0.202020202,0.575757576,Cr57Fe22Ni20,7.252525253,0.5,0,0,0,0.595189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404810221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.4288613,675.5711387,1845,0,0
817,0.22,0.22,0.56,Cr56Fe22Ni22,7.32,0.5,0,0,0,0.53844018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46155982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.3077991,180.6922009,494,0,0
818,0.22,0.24,0.54,Cr54Fe22Ni24,7.4,0.5,0,0,0,0.475076346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524923654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.09969462,47.90030538,132,0,0
819,0.22,0.26,0.52,Cr52Fe22Ni26,7.48,0.5,0,0,0,0.41313549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58686451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.76059353,12.23940647,35,0,0
820,0.22,0.28,0.5,Cr50Fe22Ni28,7.56,0.5,0,0,0,0.352519494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647480506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.294961013,2.705038987,9,0,0
821,0.22,0.3,0.48,Cr48Fe22Ni30,7.64,0.5,0,0,0,0.293137202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706862798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706862798,0.293137202,2,0,0
822,0.22,0.32,0.46,Cr46Fe22Ni32,7.72,0.5,0,0,0,0.234903925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765096075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83E+27,6.83E+27,1.87E+28,0,0
823,0.22,0.34,0.44,Cr44Fe22Ni34,7.8,0.5,0,0,0,0.17774098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82225902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65E+27,2.65E+27,7.24E+27,0,0
824,0.22,0.36,0.42,Cr42Fe22Ni36,7.88,0.5,0,0,0,0.121575278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878424722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10E+26,7.10E+26,1.94E+27,0,0
825,0.22,0.38,0.4,Cr40Fe22Ni38,7.96,0.5,0,0,0,0.066338936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933661064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E+26,1.90E+26,5.20E+26,0,0
826,0.22,0.4,0.38,Cr38Fe22Ni40,8.04,0,0,0,0,0.011968915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988031085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10E+25,5.10E+25,1.39E+26,0,0
827,0.22,0.42,0.36,Cr36Fe22Ni42,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E+25,1.37E+25,3.73E+25,0,0
828,0.22,0.44,0.34,Cr34Fe22Ni44,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66E+24,3.66E+24,1.00E+25,0,0
829,0.22,0.46,0.32,Cr32Fe22Ni46,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81E+23,9.81E+23,2.68E+24,0,0
830,0.22,0.48,0.3,Cr30Fe22Ni48,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63E+23,2.63E+23,7.18E+23,0,0
831,0.22,0.5,0.28,Cr28Fe22Ni50,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04E+22,7.04E+22,1.92E+23,0,0
832,0.22,0.52,0.26,Cr26Fe22Ni52,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E+22,1.89E+22,5.16E+22,0,0
833,0.22,0.54,0.24,Cr24Fe22Ni54,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06E+21,5.06E+21,1.38E+22,0,0
834,0.22,0.56,0.22,Cr22Fe22Ni56,8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36E+21,1.36E+21,3.70E+21,0,0
835,0.222222222,0.575757576,0.202020202,Cr20Fe22Ni57,8.747474747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63E+20,3.63E+20,9.92E+20,0,0
836,0.22,0.6,0.18,Cr18Fe22Ni60,8.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73E+19,9.73E+19,2.66E+20,0,0
837,0.22,0.62,0.16,Cr16Fe22Ni62,8.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E+19,2.61E+19,7.12E+19,0,0
838,0.22,0.64,0.14,Cr14Fe22Ni64,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98E+18,6.98E+18,1.91E+19,0,0
839,0.22,0.66,0.12,Cr12Fe22Ni66,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E+18,1.87E+18,5.11E+18,0,0
840,0.22,0.68,0.1,Cr10Fe22Ni68,9.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01E+17,5.01E+17,1.37E+18,0,0
841,0.22,0.7,0.08,Cr8Fe22Ni70,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E+17,1.34E+17,3.67E+17,0,0
842,0.22,0.72,0.06,Cr6Fe22Ni72,9.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60E+16,3.60E+16,9.84E+16,0,0
843,0.22,0.74,0.04,Cr4Fe22Ni74,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64759E+15,9.64759E+15,2.64E+16,0,0
844,0.22,0.76,0.02,Cr2Fe22Ni76,9.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58506E+15,2.58506E+15,7.06253E+15,0,0
845,0.24,0.02,0.74,Cr74Fe24Ni2,6.56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92666E+14,6.92666E+14,1.8924E+15,0,0
846,0.24,0.04,0.72,Cr72Fe24Ni4,6.64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85599E+14,1.85599E+14,5.07067E+14,0,0
847,0.24,0.06,0.7,Cr70Fe24Ni6,6.72,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97312E+13,4.97312E+13,1.35868E+14,0,0
848,0.24,0.08,0.68,Cr68Fe24Ni8,6.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33254E+13,1.33254E+13,3.64057E+13,0,0
849,0.24,0.1,0.66,Cr66Fe24Ni10,6.88,0.5,0,0,0,0.960280755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039719245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57054E+12,3.57054E+12,9.75489E+12,0,0
850,0.24,0.12,0.64,Cr64Fe24Ni12,6.96,0.5,0,0,0,0.881466596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118533404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56723E+11,9.56723E+11,2.61381E+12,0,0
851,0.24,0.14,0.62,Cr62Fe24Ni14,7.04,0.5,0,0,0,0.805124433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194875567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56353E+11,2.56353E+11,7.0037E+11,0,0
852,0.24,0.16,0.6,Cr60Fe24Ni16,7.12,0.5,0,0,0,0.731080294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268919706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68689595563,68689595573,1.87663E+11,0,0
853,0.242424242,0.181818182,0.575757576,Cr57Fe24Ni18,7.212121212,0.5,0,0,0,0.651288375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348711625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18405321658,18405321663,50284273907,0,0
854,0.24,0.2,0.56,Cr56Fe24Ni20,7.28,0.5,0,0,0,0.589258568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410741432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4931691073,4931691077,13473630585,0,0
855,0.24,0.22,0.54,Cr54Fe24Ni22,7.36,0.5,0,0,0,0.521196894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478803106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321442640,1321442641,3610248434,0,0
856,0.24,0.24,0.52,Cr52Fe24Ni24,7.44,0.5,0,0,0,0.454862665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545137335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354079488.7,354079487.3,967363152,0,0
857,0.24,0.26,0.5,Cr50Fe24Ni26,7.52,0.5,0,0,0,0.390138447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609861553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94875314.15,94875310.85,259204175,0,0
858,0.24,0.28,0.48,Cr48Fe24Ni28,7.6,0.5,0,0,0,0.326915106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673084894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25421765.42,25421760.58,69453549,0,0
859,0.24,0.3,0.46,Cr46Fe24Ni30,7.68,0.5,0,0,0,0.265091137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734908863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6811743.554,6811737.446,18610022,0,0
860,0.24,0.32,0.44,Cr44Fe24Ni32,7.76,0.5,0,0,0,0.204572089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795427911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825203.545,1825196.455,4986540,0,0
861,0.24,0.34,0.42,Cr42Fe24Ni34,7.84,0.5,0,0,0,0.14527004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85472996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489064.402,489056.598,1336139,0,0
862,0.24,0.36,0.4,Cr40Fe24Ni36,7.92,0.5,0,0,0,0.087103141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912896859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131047.129,131038.871,358017,0,0
863,0.24,0.38,0.38,Cr38Fe24Ni38,8,0,0,0,0,0.029995196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970004804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35116.73004,35108.26996,95930,0,0
864,0.24,0.4,0.36,Cr36Fe24Ni40,8.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9412,9404,25704,0,0
865,0.24,0.42,0.34,Cr34Fe24Ni42,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524,2517,6887,0,0
866,0.24,0.44,0.32,Cr32Fe24Ni44,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,672,1845,0,0
867,0.24,0.46,0.3,Cr30Fe24Ni46,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,178,494,0,0
868,0.24,0.48,0.28,Cr28Fe24Ni48,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,132,0,0
869,0.24,0.5,0.26,Cr26Fe24Ni50,8.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,35,0,0
870,0.24,0.52,0.24,Cr24Fe24Ni52,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,0,0
871,0.24,0.54,0.22,Cr22Fe24Ni54,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
872,0.24,0.56,0.2,Cr20Fe24Ni56,8.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83E+27,6.83E+27,1.87E+28,0,0
873,0.242424242,0.575757576,0.181818182,Cr18Fe24Ni57,8.787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65E+27,2.65E+27,7.24E+27,0,0
874,0.24,0.6,0.16,Cr16Fe24Ni60,8.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10E+26,7.10E+26,1.94E+27,0,0
875,0.24,0.62,0.14,Cr14Fe24Ni62,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E+26,1.90E+26,5.20E+26,0,0
876,0.24,0.64,0.12,Cr12Fe24Ni64,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10E+25,5.10E+25,1.39E+26,0,0
877,0.24,0.66,0.1,Cr10Fe24Ni66,9.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E+25,1.37E+25,3.73E+25,0,0
878,0.24,0.68,0.08,Cr8Fe24Ni68,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66E+24,3.66E+24,1.00E+25,0,0
879,0.24,0.7,0.06,Cr6Fe24Ni70,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81E+23,9.81E+23,2.68E+24,0,0
880,0.24,0.72,0.04,Cr4Fe24Ni72,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63E+23,2.63E+23,7.18E+23,0,0
881,0.24,0.74,0.02,Cr2Fe24Ni74,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04E+22,7.04E+22,1.92E+23,0,0
882,0.26,0.02,0.72,Cr72Fe26Ni2,6.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E+22,1.89E+22,5.16E+22,0,0
883,0.26,0.04,0.7,Cr70Fe26Ni4,6.68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06E+21,5.06E+21,1.38E+22,0,0
884,0.26,0.06,0.68,Cr68Fe26Ni6,6.76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36E+21,1.36E+21,3.70E+21,0,0
885,0.26,0.08,0.66,Cr66Fe26Ni8,6.84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63E+20,3.63E+20,9.92E+20,0,0
886,0.26,0.1,0.64,Cr64Fe26Ni10,6.92,0.5,0,0,0,0.964471551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035528449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73E+19,9.73E+19,2.66E+20,0,0
887,0.26,0.12,0.62,Cr62Fe26Ni12,7,0.5,0,0,0,0.88106206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11893794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E+19,2.61E+19,7.12E+19,0,0
888,0.26,0.14,0.6,Cr60Fe26Ni14,7.08,0.5,0,0,0,0.800422547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199577453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98E+18,6.98E+18,1.91E+19,0,0
889,0.262626263,0.161616162,0.575757576,Cr57Fe26Ni16,7.171717172,0.5,0,0,0,0.714822697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285177303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E+18,1.87E+18,5.11E+18,0,0
890,0.26,0.18,0.56,Cr56Fe26Ni18,7.24,0.5,0,0,0,0.646681214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353318786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01E+17,5.01E+17,1.37E+18,0,0
891,0.26,0.2,0.54,Cr54Fe26Ni20,7.32,0.5,0,0,0,0.57323406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42676594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E+17,1.34E+17,3.67E+17,0,0
892,0.26,0.22,0.52,Cr52Fe26Ni22,7.4,0.5,0,0,0,0.501862127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498137873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60E+16,3.60E+16,9.84E+16,0,0
893,0.26,0.24,0.5,Cr50Fe26Ni24,7.48,0.5,0,0,0,0.43242498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56757502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64759E+15,9.64759E+15,2.64E+16,0,0
894,0.26,0.26,0.48,Cr48Fe26Ni26,7.56,0.5,0,0,0,0.364792574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635207426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58506E+15,2.58506E+15,7.06253E+15,0,0
895,0.26,0.28,0.46,Cr46Fe26Ni28,7.64,0.5,0,0,0,0.298844226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701155774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92666E+14,6.92666E+14,1.8924E+15,0,0
896,0.26,0.3,0.44,Cr44Fe26Ni30,7.72,0.5,0,0,0,0.234467748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765532252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85599E+14,1.85599E+14,5.07067E+14,0,0
897,0.26,0.32,0.42,Cr42Fe26Ni32,7.8,0.5,0,0,0,0.171558719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828441281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97312E+13,4.97312E+13,1.35868E+14,0,0
898,0.26,0.34,0.4,Cr40Fe26Ni34,7.88,0.5,0,0,0,0.110019859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889980141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33254E+13,1.33254E+13,3.64057E+13,0,0
899,0.26,0.36,0.38,Cr38Fe26Ni36,7.96,0.5,0,0,0,0.049760482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950239518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57054E+12,3.57054E+12,9.75489E+12,0,0
900,0.26,0.38,0.36,Cr36Fe26Ni38,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56723E+11,9.56723E+11,2.61381E+12,0,0
901,0.26,0.4,0.34,Cr34Fe26Ni40,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56353E+11,2.56353E+11,7.0037E+11,0,0
902,0.26,0.42,0.32,Cr32Fe26Ni42,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68689595578,68689595558,1.87663E+11,0,0
903,0.26,0.44,0.3,Cr30Fe26Ni44,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18405321670,18405321651,50284273907,0,0
904,0.26,0.46,0.28,Cr28Fe26Ni46,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4931691084,4931691066,13473630585,0,0
905,0.26,0.48,0.26,Cr26Fe26Ni48,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321442649,1321442632,3610248434,0,0
906,0.26,0.5,0.24,Cr24Fe26Ni50,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354079496,354079480,967363152,0,0
907,0.26,0.52,0.22,Cr22Fe26Ni52,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94875320,94875305,259204175,0,0
908,0.26,0.54,0.2,Cr20Fe26Ni54,8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25421770,25421756,69453549,0,0
909,0.26,0.56,0.18,Cr18Fe26Ni56,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6811747,6811734,18610022,0,0
910,0.262626263,0.575757576,0.161616162,Cr16Fe26Ni57,8.828282828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825206,1825194,4986540,0,0
